Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
277-40-9354,C,Odesa,Normal,Female,Electronics,69.58,5,17.395,365.29499999999996,2023-02-06,05:00,Cash,347.9,4.761905,17.395,9.1
147-31-3875,B,Odesa,Normal,Female,Sports,64.54,2,6.454000000000001,135.53400000000002,2023-02-06,06:00,Cash,129.08,4.761905,6.454000000000001,6.9
862-23-1736,C,Kyiv,Member,Female,Home & Lifestyle,55.88,6,16.764000000000003,352.04400000000004,2023-02-06,07:00,Cash,335.28000000000003,4.761905,16.764000000000003,6.5
100-74-2650,C,Kyiv,Normal,Female,Beauty,81.78,1,4.089,85.869,2023-02-06,08:00,Cash,81.78,4.761905,4.089,5.2
976-56-3343,A,Kyiv,Normal,Female,Home & Lifestyle,48.4,7,16.94,355.74,2023-02-06,09:00,Cash,338.8,4.761905,16.94,5.5
332-79-4082,C,Odesa,Normal,Female,Home & Lifestyle,93.29,9,41.980500000000006,881.5905,2023-02-06,10:00,Cash,839.61,4.761905,41.980500000000006,4.5
762-10-2399,C,Odesa,Normal,Male,Home & Lifestyle,60.83,5,15.2075,319.35749999999996,2023-02-06,11:00,Cash,304.15,4.761905,15.2075,5.8
974-78-3787,A,Lviv,Normal,Male,Beauty,58.12,2,5.812,122.05199999999999,2023-02-06,12:00,Credit card,116.24,4.761905,5.812,8.0
720-69-8948,C,Kyiv,Member,Female,Beauty,71.93,5,17.9825,377.63250000000005,2023-02-06,13:00,Cash,359.65000000000003,4.761905,17.9825,9.8
696-20-9400,C,Lviv,Normal,Female,Sports,53.15,4,10.63,223.23,2023-02-06,14:00,Credit card,212.6,4.761905,10.63,4.0
548-75-5083,C,Lviv,Member,Female,Home & Lifestyle,29.03,10,14.515,304.815,2023-02-06,15:00,Credit card,290.3,4.761905,14.515,4.5
110-95-9777,C,Odesa,Member,Male,Sports,55.94,3,8.391,176.21099999999998,2023-02-06,16:00,Ewallet,167.82,4.761905,8.391,8.3
127-43-7315,B,Kyiv,Normal,Female,Food & Beverages,82.75,2,8.275,173.775,2023-02-06,17:00,Ewallet,165.5,4.761905,8.275,5.8
492-63-8818,A,Lviv,Member,Male,Clothing,82.03,5,20.5075,430.65749999999997,2023-02-06,18:00,Ewallet,410.15,4.761905,20.5075,7.3
134-89-2670,A,Odesa,Normal,Male,Clothing,22.89,5,5.7225,120.1725,2023-02-06,19:00,Credit card,114.45,4.761905,5.7225,8.5
109-35-8695,B,Kyiv,Normal,Female,Beauty,61.64,8,24.656000000000002,517.776,2023-02-06,20:00,Cash,493.12,4.761905,24.656000000000002,7.5
738-78-4068,C,Kyiv,Normal,Female,Home & Lifestyle,73.59,7,25.756500000000003,540.8865,2023-02-06,21:00,Ewallet,515.13,4.761905,25.756500000000003,7.5
711-25-4049,B,Odesa,Member,Female,Sports,81.77,10,40.885,858.5849999999999,2023-02-06,22:00,Ewallet,817.6999999999999,4.761905,40.885,6.9
432-97-8122,B,Odesa,Normal,Male,Sports,41.81,8,16.724,351.204,2023-02-06,23:00,Cash,334.48,4.761905,16.724,4.4
544-45-1106,B,Odesa,Normal,Male,Beauty,23.8,10,11.9,249.9,2023-02-07,00:00,Ewallet,238.0,4.761905,11.9,7.5
355-36-8038,A,Odesa,Normal,Male,Electronics,82.24,5,20.560000000000002,431.76,2023-02-07,01:00,Credit card,411.2,4.761905,20.560000000000002,6.5
428-57-4849,B,Lviv,Member,Female,Clothing,79.31,5,19.8275,416.3775,2023-02-07,02:00,Credit card,396.55,4.761905,19.8275,9.0
540-63-5582,C,Odesa,Normal,Male,Clothing,57.85,1,2.8925,60.7425,2023-02-07,03:00,Credit card,57.85,4.761905,2.8925,6.8
223-88-5198,B,Kyiv,Member,Female,Home & Lifestyle,44.32,10,22.16,465.36,2023-02-07,04:00,Cash,443.2,4.761905,22.16,5.5
949-33-2445,A,Odesa,Member,Female,Beauty,11.83,5,2.9575,62.1075,2023-02-07,05:00,Credit card,59.15,4.761905,2.9575,7.4
277-71-6219,B,Lviv,Normal,Female,Sports,77.56,4,15.512,325.752,2023-02-07,06:00,Ewallet,310.24,4.761905,15.512,7.8
259-58-2423,C,Lviv,Member,Male,Electronics,90.19,2,9.019,189.399,2023-02-07,07:00,Ewallet,180.38,4.761905,9.019,5.0
441-90-3813,C,Kyiv,Normal,Female,Home & Lifestyle,79.99,1,3.9995,83.98949999999999,2023-02-07,08:00,Credit card,79.99,4.761905,3.9995,4.2
212-15-4675,A,Lviv,Normal,Female,Food & Beverages,14.77,3,2.2155,46.5255,2023-02-07,09:00,Credit card,44.31,4.761905,2.2155,5.7
129-94-1847,A,Kyiv,Member,Female,Sports,73.39,3,11.008500000000002,231.1785,2023-02-07,10:00,Credit card,220.17000000000002,4.761905,11.008500000000002,6.5
979-12-8863,B,Kyiv,Member,Male,Clothing,57.07,8,22.828000000000003,479.38800000000003,2023-02-07,11:00,Ewallet,456.56,4.761905,22.828000000000003,5.1
279-26-8279,A,Lviv,Member,Female,Clothing,65.89,2,6.589,138.369,2023-02-07,12:00,Ewallet,131.78,4.761905,6.589,8.1
727-48-9944,C,Kyiv,Member,Female,Food & Beverages,18.3,10,9.15,192.15,2023-02-07,13:00,Ewallet,183.0,4.761905,9.15,5.8
515-63-1727,B,Kyiv,Member,Male,Clothing,36.68,2,3.668,77.028,2023-02-07,14:00,Credit card,73.36,4.761905,3.668,7.3
707-26-8708,C,Kyiv,Normal,Male,Sports,98.48,1,4.924,103.40400000000001,2023-02-07,15:00,Ewallet,98.48,4.761905,4.924,4.6
477-66-7503,C,Odesa,Normal,Female,Clothing,81.6,9,36.72,771.12,2023-02-07,16:00,Cash,734.4,4.761905,36.72,9.1
590-85-8955,A,Lviv,Normal,Female,Beauty,97.47,9,43.86150000000001,921.0915,2023-02-07,17:00,Credit card,877.23,4.761905,43.86150000000001,4.5
713-92-3964,C,Lviv,Normal,Male,Food & Beverages,99.68,9,44.85600000000001,941.9760000000001,2023-02-07,18:00,Cash,897.1200000000001,4.761905,44.85600000000001,9.2
462-58-9787,B,Odesa,Normal,Female,Clothing,39.09,5,9.7725,205.22250000000003,2023-02-07,19:00,Credit card,195.45000000000002,4.761905,9.7725,7.8
851-60-2233,B,Lviv,Normal,Male,Home & Lifestyle,69.53,9,31.2885,657.0585,2023-02-07,20:00,Cash,625.77,4.761905,31.2885,7.8
298-72-9326,C,Lviv,Normal,Male,Home & Lifestyle,91.88,8,36.752,771.7919999999999,2023-02-07,21:00,Ewallet,735.04,4.761905,36.752,8.6
636-15-6565,B,Lviv,Normal,Male,Sports,85.39,3,12.808500000000002,268.9785,2023-02-07,22:00,Ewallet,256.17,4.761905,12.808500000000002,8.2
284-54-3271,C,Kyiv,Normal,Female,Electronics,76.34,7,26.719,561.099,2023-02-07,23:00,Credit card,534.38,4.761905,26.719,8.4
422-12-2173,C,Kyiv,Normal,Female,Beauty,78.93,5,19.7325,414.38250000000005,2023-02-08,00:00,Cash,394.65000000000003,4.761905,19.7325,7.2
357-61-1470,B,Lviv,Normal,Female,Food & Beverages,77.82,1,3.891,81.711,2023-02-08,01:00,Ewallet,77.82,4.761905,3.891,5.7
390-56-7571,A,Lviv,Member,Female,Food & Beverages,82.04,10,41.02000000000001,861.4200000000001,2023-02-08,02:00,Cash,820.4000000000001,4.761905,41.02000000000001,7.2
161-11-4981,B,Kyiv,Normal,Male,Beauty,71.28,3,10.692,224.532,2023-02-08,03:00,Credit card,213.84,4.761905,10.692,9.7
917-44-9771,C,Kyiv,Member,Female,Clothing,23.83,6,7.149,150.129,2023-02-08,04:00,Cash,142.98,4.761905,7.149,7.9
565-41-9166,B,Kyiv,Normal,Female,Beauty,84.95,5,21.2375,445.9875,2023-02-08,05:00,Ewallet,424.75,4.761905,21.2375,4.8
128-62-8517,B,Kyiv,Normal,Female,Home & Lifestyle,50.64,10,25.32,531.72,2023-02-08,06:00,Credit card,506.4,4.761905,25.32,5.7
608-63-5020,A,Kyiv,Normal,Male,Electronics,77.55,9,34.8975,732.8475,2023-02-08,07:00,Credit card,697.9499999999999,4.761905,34.8975,9.6
210-63-5865,A,Odesa,Normal,Female,Sports,48.92,9,22.014000000000003,462.29400000000004,2023-02-08,08:00,Cash,440.28000000000003,4.761905,22.014000000000003,6.4
589-99-5288,C,Odesa,Normal,Female,Beauty,86.4,7,30.240000000000006,635.0400000000001,2023-02-08,09:00,Credit card,604.8000000000001,4.761905,30.240000000000006,7.2
544-76-8690,A,Lviv,Member,Male,Food & Beverages,12.62,9,5.679,119.259,2023-02-08,10:00,Cash,113.58,4.761905,5.679,9.9
308-89-6412,C,Kyiv,Normal,Female,Beauty,91.64,3,13.746000000000002,288.666,2023-02-08,11:00,Ewallet,274.92,4.761905,13.746000000000002,8.6
850-21-2535,B,Lviv,Normal,Female,Electronics,73.82,9,33.218999999999994,697.5989999999999,2023-02-08,12:00,Ewallet,664.3799999999999,4.761905,33.218999999999994,7.1
651-74-7663,C,Odesa,Normal,Female,Sports,73.94,4,14.788,310.548,2023-02-08,13:00,Cash,295.76,4.761905,14.788,8.3
335-17-6433,C,Kyiv,Normal,Female,Food & Beverages,22.62,2,2.262,47.502,2023-02-08,14:00,Ewallet,45.24,4.761905,2.262,9.6
814-77-7224,B,Kyiv,Normal,Female,Beauty,10.0,4,2.0,42.0,2023-02-08,15:00,Credit card,40.0,4.761905,2.0,9.1
653-58-8585,C,Kyiv,Member,Female,Food & Beverages,98.05,8,39.22,823.62,2023-02-08,16:00,Ewallet,784.4,4.761905,39.22,9.9
600-49-4385,C,Odesa,Member,Male,Electronics,61.96,9,27.882,585.5219999999999,2023-02-08,17:00,Cash,557.64,4.761905,27.882,9.6
425-17-6392,B,Lviv,Normal,Male,Clothing,60.86,2,6.086,127.806,2023-02-08,18:00,Ewallet,121.72,4.761905,6.086,8.0
120-52-2546,A,Kyiv,Normal,Male,Beauty,42.42,2,4.242,89.08200000000001,2023-02-08,19:00,Ewallet,84.84,4.761905,4.242,9.1
763-45-7174,A,Kyiv,Normal,Male,Clothing,85.51,8,34.204,718.284,2023-02-08,20:00,Ewallet,684.08,4.761905,34.204,7.8
447-50-8592,B,Odesa,Normal,Male,Electronics,22.53,7,7.8855,165.59550000000002,2023-02-08,21:00,Ewallet,157.71,4.761905,7.8855,5.2
979-37-9629,A,Lviv,Normal,Male,Sports,75.42,4,15.084000000000001,316.764,2023-02-08,22:00,Cash,301.68,4.761905,15.084000000000001,9.3
420-86-3947,C,Odesa,Member,Male,Home & Lifestyle,53.92,1,2.696,56.616,2023-02-08,23:00,Credit card,53.92,4.761905,2.696,5.4
107-88-4934,A,Kyiv,Normal,Male,Clothing,26.64,7,9.324000000000002,195.80400000000003,2023-02-09,00:00,Cash,186.48000000000002,4.761905,9.324000000000002,6.9
819-96-1939,A,Lviv,Member,Female,Beauty,94.9,9,42.705000000000005,896.8050000000001,2023-02-09,01:00,Cash,854.1,4.761905,42.705000000000005,6.4
649-54-8238,C,Lviv,Normal,Female,Sports,24.76,3,3.7140000000000004,77.994,2023-02-09,02:00,Cash,74.28,4.761905,3.7140000000000004,5.6
640-48-1334,A,Odesa,Member,Female,Electronics,70.45,8,28.180000000000003,591.78,2023-02-09,03:00,Credit card,563.6,4.761905,28.180000000000003,6.6
119-63-9176,B,Odesa,Normal,Male,Sports,16.56,8,6.624,139.10399999999998,2023-02-09,04:00,Cash,132.48,4.761905,6.624,8.9
797-99-5635,C,Odesa,Normal,Male,Beauty,36.64,10,18.32,384.71999999999997,2023-02-09,05:00,Ewallet,366.4,4.761905,18.32,7.3
893-27-5209,C,Odesa,Member,Female,Food & Beverages,93.86,8,37.544000000000004,788.424,2023-02-09,06:00,Credit card,750.88,4.761905,37.544000000000004,8.8
707-67-1061,C,Odesa,Normal,Male,Home & Lifestyle,43.02,8,17.208000000000002,361.36800000000005,2023-02-09,07:00,Ewallet,344.16,4.761905,17.208000000000002,9.6
337-90-6523,B,Kyiv,Normal,Female,Home & Lifestyle,78.76,4,15.752000000000002,330.79200000000003,2023-02-09,08:00,Ewallet,315.04,4.761905,15.752000000000002,8.1
944-37-4740,B,Odesa,Normal,Female,Electronics,87.7,10,43.85,920.85,2023-02-09,09:00,Ewallet,877.0,4.761905,43.85,4.3
411-37-3172,A,Odesa,Member,Male,Home & Lifestyle,40.36,8,16.144000000000002,339.024,2023-02-09,10:00,Credit card,322.88,4.761905,16.144000000000002,9.7
833-58-4709,B,Lviv,Normal,Female,Sports,28.56,1,1.428,29.988,2023-02-09,11:00,Cash,28.56,4.761905,1.428,7.0
113-47-2147,B,Kyiv,Normal,Female,Clothing,21.97,3,3.2955,69.2055,2023-02-09,12:00,Ewallet,65.91,4.761905,3.2955,6.8
391-43-1054,A,Kyiv,Normal,Female,Sports,57.2,10,28.6,600.6,2023-02-09,13:00,Cash,572.0,4.761905,28.6,8.4
446-43-6306,A,Kyiv,Member,Female,Beauty,50.59,9,22.765500000000003,478.07550000000003,2023-02-09,14:00,Cash,455.31000000000006,4.761905,22.765500000000003,7.7
324-32-9818,B,Odesa,Normal,Male,Food & Beverages,62.09,2,6.2090000000000005,130.389,2023-02-09,15:00,Cash,124.18,4.761905,6.2090000000000005,4.1
237-36-1256,C,Lviv,Normal,Male,Food & Beverages,33.83,6,10.149000000000001,213.129,2023-02-09,16:00,Credit card,202.98,4.761905,10.149000000000001,6.9
859-38-6998,A,Odesa,Normal,Male,Clothing,77.26,5,19.315,405.615,2023-02-09,17:00,Cash,386.3,4.761905,19.315,9.7
565-30-3497,A,Lviv,Member,Male,Beauty,10.83,5,2.7075,56.8575,2023-02-09,18:00,Credit card,54.15,4.761905,2.7075,5.3
231-30-7486,A,Odesa,Normal,Female,Sports,88.91,7,31.1185,653.4885,2023-02-09,19:00,Credit card,622.37,4.761905,31.1185,8.8
807-98-1467,A,Lviv,Member,Female,Home & Lifestyle,31.78,10,15.89,333.69,2023-02-09,20:00,Cash,317.8,4.761905,15.89,9.8
589-96-4644,C,Kyiv,Normal,Female,Electronics,99.87,7,34.9545,734.0445000000001,2023-02-09,21:00,Cash,699.09,4.761905,34.9545,8.2
144-37-8296,B,Lviv,Member,Female,Food & Beverages,56.56,10,28.28,593.88,2023-02-09,22:00,Credit card,565.6,4.761905,28.28,9.1
987-58-7316,C,Odesa,Member,Male,Clothing,57.63,10,28.815000000000005,605.1150000000001,2023-02-09,23:00,Ewallet,576.3000000000001,4.761905,28.815000000000005,5.0
286-92-8978,B,Kyiv,Member,Male,Clothing,37.98,4,7.596,159.516,2023-02-10,00:00,Cash,151.92,4.761905,7.596,6.2
532-76-7925,B,Kyiv,Normal,Male,Sports,20.62,1,1.0310000000000001,21.651,2023-02-10,01:00,Credit card,20.62,4.761905,1.0310000000000001,7.5
773-84-5098,A,Lviv,Normal,Male,Beauty,54.83,7,19.1905,403.0005,2023-02-10,02:00,Credit card,383.81,4.761905,19.1905,9.8
845-26-9639,B,Kyiv,Member,Female,Electronics,84.79,5,21.197500000000005,445.14750000000004,2023-02-10,03:00,Cash,423.95000000000005,4.761905,21.197500000000005,7.8
886-18-8312,B,Lviv,Normal,Female,Home & Lifestyle,30.18,8,12.072000000000001,253.512,2023-02-10,04:00,Cash,241.44,4.761905,12.072000000000001,8.5
560-25-5656,A,Kyiv,Member,Female,Electronics,29.56,5,7.39,155.18999999999997,2023-02-10,05:00,Credit card,147.79999999999998,4.761905,7.39,4.1
160-48-8792,B,Kyiv,Member,Female,Electronics,54.12,6,16.236,340.95599999999996,2023-02-10,06:00,Cash,324.71999999999997,4.761905,16.236,5.8
490-81-2021,C,Lviv,Member,Female,Electronics,64.74,5,16.185,339.885,2023-02-10,07:00,Credit card,323.7,4.761905,16.185,9.4
623-97-1403,C,Lviv,Member,Female,Beauty,43.87,6,13.161,276.381,2023-02-10,08:00,Ewallet,263.21999999999997,4.761905,13.161,4.5
765-23-7415,C,Kyiv,Member,Female,Home & Lifestyle,46.01,7,16.1035,338.1735,2023-02-10,09:00,Credit card,322.07,4.761905,16.1035,9.9
209-34-7328,B,Kyiv,Normal,Male,Clothing,52.4,2,5.24,110.03999999999999,2023-02-10,10:00,Cash,104.8,4.761905,5.24,5.4
255-70-9466,B,Kyiv,Normal,Male,Food & Beverages,92.43,5,23.1075,485.25750000000005,2023-02-10,11:00,Credit card,462.15000000000003,4.761905,23.1075,9.2
821-84-1838,C,Kyiv,Member,Male,Clothing,42.78,5,10.695,224.595,2023-02-10,12:00,Ewallet,213.9,4.761905,10.695,7.7
808-94-2396,C,Odesa,Normal,Male,Home & Lifestyle,86.17,2,8.617,180.957,2023-02-10,13:00,Ewallet,172.34,4.761905,8.617,9.5
104-93-1789,C,Lviv,Normal,Male,Beauty,98.4,10,49.2,1033.2,2023-02-10,14:00,Ewallet,984.0,4.761905,49.2,8.5
794-71-2913,B,Kyiv,Normal,Female,Clothing,15.57,9,7.0065,147.13649999999998,2023-02-10,15:00,Ewallet,140.13,4.761905,7.0065,9.2
967-82-4225,C,Odesa,Normal,Male,Food & Beverages,76.19,5,19.0475,399.9975,2023-02-10,16:00,Credit card,380.95,4.761905,19.0475,7.4
308-56-3227,A,Lviv,Member,Female,Sports,16.47,6,4.941,103.761,2023-02-10,17:00,Ewallet,98.82,4.761905,4.941,6.1
148-88-3496,C,Kyiv,Normal,Female,Food & Beverages,62.24,10,31.12,653.52,2023-02-10,18:00,Credit card,622.4,4.761905,31.12,10.0
337-29-8244,C,Kyiv,Normal,Female,Beauty,42.69,10,21.345,448.245,2023-02-10,19:00,Ewallet,426.9,4.761905,21.345,7.7
606-53-9836,B,Lviv,Normal,Female,Sports,84.04,6,25.212000000000003,529.452,2023-02-10,20:00,Cash,504.24,4.761905,25.212000000000003,6.8
413-50-7361,B,Odesa,Member,Male,Home & Lifestyle,35.9,10,17.95,376.95,2023-02-10,21:00,Cash,359.0,4.761905,17.95,5.2
899-24-4747,B,Odesa,Normal,Male,Home & Lifestyle,66.08,10,33.04,693.8399999999999,2023-02-10,22:00,Credit card,660.8,4.761905,33.04,6.2
873-84-6038,C,Kyiv,Normal,Male,Home & Lifestyle,93.92,1,4.696000000000001,98.616,2023-02-10,23:00,Ewallet,93.92,4.761905,4.696000000000001,7.3
887-90-8214,C,Kyiv,Member,Female,Clothing,11.93,8,4.772,100.212,2023-02-11,00:00,Ewallet,95.44,4.761905,4.772,4.3
840-85-7896,A,Kyiv,Normal,Male,Home & Lifestyle,17.61,5,4.4025,92.4525,2023-02-11,01:00,Credit card,88.05,4.761905,4.4025,7.2
460-27-3819,C,Kyiv,Normal,Female,Clothing,92.98,6,27.894000000000002,585.774,2023-02-11,02:00,Ewallet,557.88,4.761905,27.894000000000002,9.0
518-87-3373,C,Lviv,Normal,Male,Electronics,85.98,5,21.495000000000005,451.39500000000004,2023-02-11,03:00,Credit card,429.90000000000003,4.761905,21.495000000000005,8.1
793-55-8190,C,Odesa,Member,Male,Clothing,41.12,1,2.056,43.175999999999995,2023-02-11,04:00,Cash,41.12,4.761905,2.056,6.7
218-65-5249,C,Kyiv,Normal,Female,Home & Lifestyle,85.9,4,17.180000000000003,360.78000000000003,2023-02-11,05:00,Credit card,343.6,4.761905,17.180000000000003,6.3
852-54-3410,A,Kyiv,Member,Female,Sports,25.06,1,1.2530000000000001,26.313,2023-02-11,06:00,Cash,25.06,4.761905,1.2530000000000001,5.2
694-32-4414,A,Lviv,Member,Male,Home & Lifestyle,67.48,8,26.992000000000004,566.832,2023-02-11,07:00,Ewallet,539.84,4.761905,26.992000000000004,9.2
381-32-6562,A,Kyiv,Member,Male,Sports,32.44,2,3.2439999999999998,68.124,2023-02-11,08:00,Ewallet,64.88,4.761905,3.2439999999999998,8.2
316-19-4132,B,Lviv,Normal,Female,Sports,32.4,10,16.2,340.2,2023-02-11,09:00,Ewallet,324.0,4.761905,16.2,4.1
480-31-2735,C,Lviv,Member,Male,Clothing,93.22,1,4.6610000000000005,97.881,2023-02-11,10:00,Ewallet,93.22,4.761905,4.6610000000000005,9.8
289-17-7809,B,Kyiv,Normal,Female,Home & Lifestyle,13.03,3,1.9545,41.0445,2023-02-11,11:00,Credit card,39.089999999999996,4.761905,1.9545,4.0
800-61-6519,B,Lviv,Normal,Female,Home & Lifestyle,61.53,4,12.306000000000001,258.426,2023-02-11,12:00,Credit card,246.12,4.761905,12.306000000000001,9.9
162-48-4260,B,Lviv,Normal,Male,Clothing,87.13,8,34.852,731.8919999999999,2023-02-11,13:00,Ewallet,697.04,4.761905,34.852,6.3
747-80-9942,A,Lviv,Normal,Male,Clothing,41.25,8,16.5,346.5,2023-02-11,14:00,Cash,330.0,4.761905,16.5,4.0
620-99-5809,C,Lviv,Member,Female,Food & Beverages,50.07,4,10.014000000000001,210.294,2023-02-11,15:00,Cash,200.28,4.761905,10.014000000000001,9.5
